gene_id,SRR24630895,SRR24630900,SRR24630901,SRR24630902,SRR24630906,SRR24630917,SRR24630918,SRR24630919,SRR24630920,SRR24630954,SRR24630955,SRR24630956,SRR25031741,SRR25031747,SRR25031748
CaT2T02g00398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g00399,68,0,0,0,95,64,0,0,0,45,52,53,4,7,0
CaT2T02g00390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g00391,345,129,154,139,289,223,292,261,202,178,214,200,33,36,29
CaT2T02g00392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g00393,76,75,59,66,75,73,91,81,95,91,78,50,5,5,6
CaT2T02g00394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g00395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g00396,212,107,120,117,277,187,166,174,133,176,145,179,27,45,27
CaT2T02g00397,7,3,4,15,3,5,10,0,4,0,0,0,0,0,0
CaT2T09g01109,3,4,0,0,5,2,5,5,2,0,0,0,0,0,0
CaT2T09g01108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CaT2T09g01105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g01104,520,351,359,357,606,336,559,581,396,445,381,348,35,41,42
CaT2T09g01107,1500,408,309,499,1717,1229,786,758,699,1037,1021,1046,69,55,64
CaT2T09g01106,36,13,15,14,61,37,35,30,25,25,26,23,3,0,0
CaT2T09g01101,206,97,104,104,225,170,172,141,141,135,142,126,22,28,13
CaT2T09g01100,213,59,88,83,211,163,99,124,103,112,126,147,29,59,41
CaT2T09g01103,54,33,29,49,66,66,56,51,31,31,37,37,8,7,6
CaT2T09g01102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g03209,638,307,369,410,679,480,550,570,631,447,426,439,142,142,117
CaT2T09g00476,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
CaT2T09g00477,45,27,22,37,47,32,21,29,27,14,23,13,0,0,0
CaT2T09g00474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00475,3,0,2,2,0,0,0,1,0,1,0,2,0,0,0
CaT2T09g00472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00470,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
CaT2T09g00471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g00478,1629,966,1111,1190,1602,1174,1348,1390,1418,1014,1058,970,203,319,194
CaT2T09g00479,1750,1030,1034,1262,1823,1523,1404,1476,1432,1132,1099,1141,285,328,258
CaT2T01g00317,441,425,356,418,412,337,513,571,402,311,310,274,32,24,35
CaT2T01g00316,196,108,97,226,265,134,258,188,155,142,128,137,106,135,109
CaT2T01g00315,1163,441,475,508,1381,1022,669,699,659,774,733,755,78,110,72
CaT2T01g00314,16013,7447,8453,8679,17241,12825,8885,10296,8132,11707,10975,10648,1044,1073,928
CaT2T08g02699,87,57,61,53,77,68,99,97,82,36,35,38,8,7,5
CaT2T08g02698,877,781,607,626,882,755,723,893,825,602,486,497,149,181,146
CaT2T08g02695,141,69,51,59,94,94,90,113,109,57,69,65,12,16,6
CaT2T08g02694,184,38,37,33,187,142,85,87,78,97,107,90,13,15,0
CaT2T08g02697,515,566,542,567,437,399,618,783,662,248,336,302,35,34,31
CaT2T08g02696,590,490,285,448,575,400,418,542,419,350,379,373,96,143,124
CaT2T08g02691,1218,443,556,699,1493,989,830,701,579,754,780,764,27,51,31
CaT2T08g02690,137,28,55,63,129,78,122,78,74,95,61,57,10,10,16
CaT2T08g02693,252,132,156,128,267,186,225,286,196,218,163,175,25,19,25
CaT2T08g02692,141,56,65,96,148,94,75,94,83,65,65,62,16,13,9
CaT2T01g00311,3041,84,109,113,3447,2590,372,298,246,311,345,334,30,41,29
CaT2T01g00310,583,83,57,98,752,464,220,161,150,341,310,275,9,15,14
CaT2T08g01355,100,70,55,72,109,93,83,116,100,58,56,75,10,5,9
CaT2T07g03074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g01299,378,515,308,513,416,320,482,604,506,245,178,235,59,54,53
CaT2T03g01298,284,445,543,461,336,213,207,298,288,75,120,94,117,139,92
CaT2T08g01351,186,95,134,136,134,97,127,141,165,126,93,98,39,38,30
CaT2T08g01350,52,21,29,24,55,53,61,38,25,38,34,30,2,4,9
CaT2T08g01353,21,7,0,0,19,22,15,9,6,14,3,11,5,9,5
CaT2T08g01352,660,211,178,285,850,515,553,494,389,438,560,453,34,51,41
CaT2T03g01293,791,318,345,359,916,546,558,547,491,530,473,480,23,33,29
CaT2T03g01292,0,5,0,0,9,10,5,0,13,0,12,0,0,0,0
CaT2T03g01291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g01290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g03079,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0
CaT2T08g01358,1573,320,315,297,1822,1206,856,861,861,1053,963,1044,40,42,43
CaT2T03g01295,19,0,0,0,24,16,0,8,5,6,12,0,0,0,0
CaT2T03g01294,705,173,224,215,766,494,359,309,342,647,650,553,36,42,46
CaT2T10g02821,4,7,7,20,0,8,6,19,17,0,5,0,0,0,0
CaT2T10g02820,1185,552,714,676,1296,826,1185,1085,1182,989,812,835,70,104,81
CaT2T10g02823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02825,9,0,0,0,7,18,0,0,0,0,0,0,0,2,0
CaT2T10g02824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02827,162,186,229,179,228,114,119,247,184,125,79,122,48,56,46
CaT2T10g02826,5283,5076,5576,5516,6153,4212,4976,6773,5512,4057,3775,3598,592,682,576
CaT2T10g02829,187,75,100,118,202,114,191,179,113,138,151,122,37,32,38
CaT2T10g02828,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
CaT2T03g00887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g00746,12,3,0,0,6,0,0,5,0,0,9,4,0,0,0
CaT2T03g00747,162,129,139,117,190,154,267,359,193,120,144,167,0,5,3
CaT2T08g02529,95,0,3,0,119,102,16,13,35,100,118,105,0,7,0
CaT2T03g04507,680,233,308,297,703,481,649,584,587,393,396,387,38,36,26
CaT2T03g00742,120,100,131,101,127,110,207,313,324,168,139,181,6,15,8
CaT2T03g00743,131,64,35,47,163,103,163,144,122,126,122,118,6,6,6
CaT2T03g00740,111,0,0,3,83,106,3,0,4,9,7,18,0,3,0
CaT2T03g00741,4474,291,431,570,4932,3402,1239,890,802,5140,5000,4534,84,85,78
CaT2T08g02523,159,61,66,68,183,125,97,144,88,104,103,70,0,7,0
CaT2T08g02522,730,317,355,310,803,564,614,641,627,460,432,424,38,49,28
CaT2T08g02521,58,19,39,47,90,60,42,55,23,43,36,48,11,5,7
CaT2T08g02520,45,33,75,64,31,64,60,94,100,41,35,41,10,22,13
CaT2T08g02527,173,63,71,105,160,134,140,110,74,130,94,118,8,10,0
CaT2T08g02526,16,1,7,0,8,5,9,3,6,7,0,0,0,0,0
CaT2T08g02525,0,0,14,13,0,0,16,0,0,0,0,0,0,0,0
CaT2T03g00749,1184,526,615,736,1372,851,919,934,843,993,975,869,41,61,38
CaT2T01g03666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g03667,10,4,5,8,7,10,8,0,6,0,0,3,0,0,0
CaT2T03g04503,9,5,10,7,17,9,9,7,6,2,4,3,11,13,3
CaT2T07g02702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g03206,142,31,38,47,164,116,79,59,46,93,71,84,16,15,14
CaT2T01g00421,110,18,19,24,106,68,72,46,47,78,64,70,14,11,10
CaT2T01g00420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g00423,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g02703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g00425,90,60,51,81,77,70,83,65,50,70,59,45,11,8,10
CaT2T01g00424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g00427,44,19,31,28,36,18,86,84,60,25,14,26,2,1,2
CaT2T01g00426,879,310,318,421,914,695,651,562,559,557,492,531,57,84,67
CaT2T01g00429,7,17,10,14,3,8,17,26,17,0,5,6,3,7,0
CaT2T01g00428,6,30,30,18,9,3,27,32,21,6,3,0,2,7,2
CaT2T07g02705,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2
CaT2T02g01111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g01110,91,10,23,20,103,64,39,43,48,34,30,47,9,10,9
CaT2T02g01113,626,225,267,320,631,433,429,386,293,327,352,316,41,51,40
CaT2T02g01112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g01115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g03660,241,78,101,96,219,184,209,107,126,238,192,185,16,19,11
CaT2T03g04919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T02g01116,0,0,0,0,3,0,0,3,3,0,4,6,0,0,0
CaT2T02g01119,782,430,431,436,928,689,569,598,536,593,689,520,79,116,95
CaT2T03g04916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04913,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
CaT2T03g04912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04911,7,0,0,0,5,7,4,5,2,0,0,4,0,0,0
CaT2T03g00888,13,10,9,10,0,19,6,7,13,15,5,0,0,0,0
CaT2T01g04502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g04509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g02427,13,5,6,0,9,7,14,0,11,9,5,6,10,5,3
CaT2T01g03668,2300,1089,1193,1375,2370,1741,1717,1829,1534,1663,1475,1386,185,218,171
CaT2T01g03669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g00866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g02032,3,10,5,10,2,3,10,9,3,0,0,0,0,0,1
CaT2T07g02033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g02030,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
CaT2T07g02031,76,17,26,26,82,66,29,8,38,63,46,47,6,0,7
CaT2T07g02036,0,11,24,20,0,0,5,0,0,3,0,0,0,0,0
CaT2T07g02037,22,0,0,0,15,24,0,0,0,3,0,0,0,0,0
CaT2T07g02034,644,368,368,403,717,469,660,777,661,571,621,493,12,23,23
CaT2T08g00588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g00587,96,65,50,79,106,87,122,97,93,93,69,85,6,0,0
CaT2T08g00586,56,28,25,54,35,34,64,44,38,34,40,39,13,7,7
CaT2T08g00585,354,157,128,154,341,309,321,307,362,270,301,220,36,36,28
CaT2T08g00584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g00583,12,4,13,7,30,27,51,32,41,46,24,24,3,10,1
CaT2T08g00582,18,0,0,2,5,35,0,0,4,10,0,0,2,0,0
CaT2T08g00581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T08g00580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g01569,225,6,9,6,243,197,49,24,60,122,102,93,3,0,12
CaT2T12g01568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g01567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g01566,42,46,42,34,32,28,49,58,56,20,34,29,0,0,0
CaT2T12g01565,21,30,42,27,29,21,38,40,33,22,23,19,0,4,9
CaT2T12g01564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g01563,85,57,38,52,68,69,54,42,57,37,47,40,16,17,13
CaT2T12g01562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g01561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g01560,0,25,27,14,0,0,42,32,31,0,0,0,0,0,0
CaT2T06g00956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g00957,876,697,775,1035,938,744,903,890,792,651,595,612,410,468,329
CaT2T06g00954,105,43,77,60,106,74,64,78,68,83,61,55,10,18,10
CaT2T06g00955,0,0,0,0,0,4,0,0,0,7,0,12,0,0,0
CaT2T06g00952,230,159,231,225,312,169,318,254,250,187,177,166,42,43,44
CaT2T06g00953,461,195,223,215,459,335,303,316,239,245,229,226,41,33,40
CaT2T06g00950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g00951,120,10,17,21,165,131,35,29,29,48,45,42,7,6,6
CaT2T06g00958,544,108,155,162,491,429,238,248,222,317,361,335,25,18,23
CaT2T06g00959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00218,2,0,3,4,0,0,3,0,5,0,0,2,0,0,0
CaT2T12g00219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00216,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CaT2T12g00217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g00214,944,516,569,525,1120,692,536,674,554,590,654,556,79,88,97
CaT2T12g00215,130,85,80,122,117,142,116,160,92,65,50,72,13,23,15
CaT2T12g00212,0,21,29,17,3,7,8,5,4,0,0,0,0,4,0
CaT2T12g00213,3,0,0,0,3,3,0,3,0,5,0,0,0,0,0
CaT2T12g00210,161,12,35,40,143,99,52,54,94,96,71,90,0,17,0
CaT2T12g00211,0,0,16,0,0,0,5,0,0,0,0,0,0,0,0
CaT2T09g01133,655,271,330,373,671,429,475,416,431,350,418,331,65,90,82
CaT2T03g00431,12,5,16,15,22,24,4,6,12,2,18,9,0,3,0
CaT2T07g00508,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CaT2T07g00509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00501,6,0,0,2,2,5,0,3,3,0,3,3,1,4,0
CaT2T07g00502,0,7,6,6,0,0,11,0,19,0,0,0,0,0,0
CaT2T07g00503,26,19,11,9,22,19,14,8,13,10,11,0,0,4,0
CaT2T06g00191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T09g02258,143,161,228,131,172,83,225,195,234,109,136,86,23,27,13
CaT2T09g02259,338,446,457,383,442,307,286,425,483,201,213,243,112,86,64
CaT2T03g01011,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
CaT2T01g06011,4099,54,62,60,4487,3080,240,219,271,2691,2662,2606,52,50,55
CaT2T09g02256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02125,181,65,68,74,209,126,54,101,91,26,33,46,15,7,11
CaT2T10g02126,231,56,82,84,266,166,138,98,125,159,120,142,12,13,21
CaT2T10g02127,23,7,7,9,25,24,11,14,9,20,6,13,0,0,0
CaT2T10g02120,22,16,4,15,32,26,17,20,22,11,9,8,0,0,6
CaT2T10g02121,3,0,0,0,8,2,0,3,0,0,8,4,0,0,0
CaT2T10g02122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T10g02128,159,91,83,116,151,103,82,119,91,70,79,70,6,10,9
CaT2T10g02129,72,109,86,59,76,48,76,69,62,62,42,48,18,23,11
CaT2T01g01295,354,3,8,6,454,242,67,24,36,169,144,180,0,0,0
CaT2T01g01294,49,56,64,49,76,50,0,85,108,0,37,36,0,0,0
CaT2T01g01297,6833,1245,1250,1107,7678,5285,3010,3001,3073,3818,3841,3705,112,206,129
CaT2T01g01296,502,0,0,0,585,422,8,0,0,41,59,44,0,0,0
CaT2T01g01291,6,0,5,9,2,0,6,4,2,4,4,4,0,0,0
CaT2T01g01290,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
CaT2T01g01293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g01292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T01g01299,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
CaT2T01g01298,774,223,251,245,850,527,491,464,390,483,399,505,43,58,31
CaT2T05g03131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g02218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g02219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g02214,81,41,47,48,90,74,48,63,55,74,58,54,20,18,17
CaT2T12g02215,192,104,129,119,197,144,121,155,155,137,145,104,18,22,24
CaT2T12g02216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g02217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g02210,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
CaT2T12g02211,185,45,59,32,225,156,117,112,103,141,106,154,8,11,12
CaT2T12g02212,350,94,99,175,383,262,226,230,215,167,236,185,27,23,19
CaT2T12g02213,159,72,47,98,176,143,83,74,74,90,86,74,14,14,4
CaT2T11g00660,115,38,18,44,98,82,48,74,64,50,42,53,0,0,6
CaT2T11g00661,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0
CaT2T11g00662,4,0,6,11,0,8,17,8,0,0,0,0,0,0,0
CaT2T11g00663,790,545,503,570,924,684,978,864,895,539,515,497,144,177,150
CaT2T11g00664,314,0,0,0,338,195,28,20,28,317,340,282,2,3,0
CaT2T11g00665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g00666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g00667,0,2,0,0,0,0,0,4,2,0,0,3,0,0,0
CaT2T11g00668,54,21,17,27,84,52,32,17,40,47,39,52,5,0,4
CaT2T11g00669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01133,344,126,132,112,341,310,192,256,168,185,167,192,31,51,34
CaT2T11g01132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01131,3,6,4,5,10,9,3,9,2,3,5,7,0,0,0
CaT2T11g01130,309,89,114,155,244,239,232,191,178,159,136,138,33,43,37
CaT2T11g01137,5,0,10,5,0,3,0,2,0,0,0,4,2,0,0
CaT2T11g01136,68,121,187,160,53,21,267,253,224,30,37,33,0,3,0
CaT2T11g01135,44,37,33,28,87,49,73,65,39,40,31,29,8,10,0
CaT2T11g01134,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01138,291,247,225,323,468,323,422,401,300,208,304,213,44,41,30
CaT2T03g00379,15,0,8,0,18,4,6,7,6,3,9,6,0,2,3
CaT2T06g03299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g02628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g02629,17,19,13,16,8,14,23,15,22,20,22,6,2,0,1
CaT2T06g02626,0,16,7,9,0,0,0,14,7,0,0,0,0,0,0
CaT2T06g02627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g02624,0,6,3,8,0,0,7,2,6,0,0,0,0,0,0
CaT2T06g02625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g02622,14,5,8,25,21,5,26,37,25,12,19,8,5,0,4
CaT2T06g02623,0,109,115,134,0,0,330,362,245,0,0,0,0,0,0
CaT2T06g02620,108,38,34,52,117,70,97,87,55,85,87,58,10,15,0
CaT2T06g02621,1420,903,658,1248,1488,1188,1677,1199,1212,855,830,828,271,331,283
CaT2T03g00378,56,7,7,7,39,43,57,48,21,55,52,57,2,2,1
CaT2T07g02951,32,8,27,29,22,32,20,13,27,34,17,13,0,5,0
CaT2T03g04833,13579,162,307,309,14319,10161,1657,1111,1500,5930,5797,5491,320,574,354
CaT2T07g02953,13,10,21,21,33,22,30,18,10,21,15,19,7,9,6
CaT2T07g02952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g02955,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0
CaT2T07g02954,32,12,13,16,19,27,29,29,22,11,12,11,10,14,8
CaT2T07g02957,510,915,984,884,562,351,514,904,731,344,364,267,283,299,256
CaT2T07g02956,196,90,86,68,222,164,150,165,141,109,97,133,22,35,13
CaT2T07g02959,59,17,36,19,57,33,30,53,40,31,27,20,0,21,0
CaT2T07g02958,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0
CaT2T05g01927,69,15,17,23,63,78,46,42,35,24,28,24,8,0,0
CaT2T05g01926,575,702,795,736,673,435,480,701,679,379,351,412,94,101,65
CaT2T05g01925,610,194,169,192,590,408,369,272,270,356,311,406,54,56,56
CaT2T05g01924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01923,578,49,60,49,658,457,124,106,148,244,261,242,8,13,0
CaT2T05g01922,2495,344,516,447,2659,1889,708,578,829,1653,1663,1633,90,91,79
CaT2T05g01921,360,208,190,186,455,225,293,268,261,238,195,219,55,76,49
CaT2T05g01920,1064,72,70,55,1179,784,152,133,146,626,585,609,29,29,25
CaT2T05g01929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T05g01928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g00375,350,208,249,322,445,310,661,516,530,143,161,151,36,45,45
CaT2T07g00881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g01975,173,101,77,102,220,157,199,167,177,149,142,141,13,27,24
CaT2T12g01976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00882,22,9,19,20,24,21,25,24,18,7,10,22,0,0,0
CaT2T07g00885,9,6,0,0,0,0,11,0,8,0,0,3,0,0,0
CaT2T07g00884,8,0,0,0,10,5,0,0,3,3,10,0,0,0,0
CaT2T07g00887,27,34,42,35,38,47,37,42,63,35,28,37,3,7,8
CaT2T12g01973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T07g00889,562,274,383,514,567,450,492,498,508,282,256,269,349,369,309
CaT2T07g00888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T12g01978,268,145,118,171,222,194,226,223,197,120,124,150,36,37,31
CaT2T12g01979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g00372,751,53,38,43,929,617,145,80,115,339,227,220,18,14,18
CaT2T03g00371,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g01479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T06g01744,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0
CaT2T06g01745,4,7,4,3,6,1,3,10,5,9,0,0,0,0,0
CaT2T06g01746,215,113,161,178,255,179,246,233,189,158,171,167,37,39,36
CaT2T06g01747,229,48,84,108,221,150,134,125,98,108,108,67,10,14,10
CaT2T06g01740,248,87,152,159,258,182,144,168,125,148,131,182,15,19,25
CaT2T06g01741,104,76,45,80,146,94,85,101,65,98,74,49,18,18,19
CaT2T06g01742,15,31,28,30,26,12,19,17,18,23,0,18,0,0,0
CaT2T06g01743,95,29,24,51,96,59,61,68,43,36,26,60,19,17,24
CaT2T06g01748,272,0,0,0,226,189,19,15,10,207,215,192,3,8,0
CaT2T06g01749,270,190,154,216,286,209,258,258,283,163,173,188,54,50,51
CaT2T07g03048,220,74,91,59,265,223,167,156,131,134,157,133,10,7,0
CaT2T07g03049,31,0,0,7,13,14,0,0,0,0,0,0,0,0,0
CaT2T07g03044,0,0,0,0,12,4,3,0,0,8,0,0,0,0,0
CaT2T07g03045,56,38,40,42,40,39,39,29,23,27,20,45,10,9,0
CaT2T08g01366,19,17,21,22,27,6,23,25,25,0,4,30,0,0,0
CaT2T11g03423,84,41,58,38,84,66,102,69,85,80,40,69,8,10,8
CaT2T11g03422,30,13,8,13,21,21,14,22,14,0,7,15,0,0,0
CaT2T11g03421,117,29,52,39,143,98,54,72,71,91,108,63,0,13,9
CaT2T11g03420,954,315,287,645,1151,771,611,459,371,616,562,521,71,100,97
CaT2T11g03427,7,0,0,0,4,0,0,0,0,0,0,6,0,0,0
CaT2T11g03426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g03425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g03424,96,45,38,40,82,48,39,61,28,45,32,75,6,5,9
CaT2T07g03040,263,194,134,151,305,246,239,266,301,155,135,191,44,41,45
CaT2T11g03429,858,437,321,419,901,679,771,630,763,564,491,387,50,68,58
CaT2T11g03428,55,10,7,8,69,45,16,5,12,8,14,16,6,2,0
CaT2T08g01361,6,0,0,0,8,4,5,0,0,0,5,15,0,3,5
CaT2T07g03042,10,5,0,0,0,9,3,0,10,6,7,0,0,0,0
CaT2T07g03043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04338,677,185,230,263,749,525,369,290,286,384,413,372,35,34,33
CaT2T11g01906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T03g04336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CaT2T11g01904,449,285,296,290,589,379,262,344,383,393,405,384,31,22,19
CaT2T02g04181,14,8,19,19,17,15,7,0,11,10,11,0,0,0,0
CaT2T02g04180,656,214,215,268,771,517,402,372,329,527,488,399,31,67,53
CaT2T02g04183,1191,643,670,739,1288,786,885,973,830,713,751,714,106,142,118
CaT2T02g04182,4,0,0,0,11,10,0,2,3,7,9,10,0,0,0
CaT2T02g04185,1702,530,764,785,1904,1257,1387,1152,1249,1292,1084,1145,74,55,71
CaT2T01g04749,13,3,7,26,8,6,10,7,13,4,6,5,2,0,2
CaT2T02g04187,107,139,81,80,155,91,134,129,119,90,77,84,12,13,0
