""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"significant"	"up"	"down"
"CaT2T12g01356"	50.8377750854292	-0.277976548147707	0.325474091801801	-0.85406659131868	0.393068093632662	0.466461812803226	"No"	"No"	"No"
"CaT2T09g02356"	646.889011807349	-0.0751305460436331	0.0879779289986306	-0.853970386650071	0.393121397705633	0.46649490916	"No"	"No"	"No"
"CaT2T10g00857"	23.9993501210407	0.392276061860924	0.459503614514925	0.853695269133041	0.39327385610054	0.46664565445248	"No"	"No"	"No"
"CaT2T02g02693"	20.6240918292432	0.415154633874138	0.486410065150494	0.853507490116782	0.393377935786336	0.466738979402599	"No"	"No"	"No"
"CaT2T09g01654"	159.984975954492	0.146695710796241	0.171959447273889	0.853083172351627	0.393613182499059	0.466987910592091	"No"	"No"	"No"
"CaT2T07g00752"	281.633140880644	0.114175554133321	0.133847807128949	0.853025212608259	0.393645322667764	0.466995856874794	"No"	"No"	"No"
"CaT2T08g00596"	385.985109931291	-0.0953686502434337	0.111819938914815	-0.852876966030954	0.393727536438647	0.467063202438529	"No"	"No"	"No"
"CaT2T04g00333"	38.2251495988428	0.288921736305401	0.339246276603184	0.851657796213199	0.394404051164306	0.467805257455304	"No"	"No"	"No"
"CaT2T02g00004"	16.2904386822715	0.469055590364425	0.55073375305314	0.851692106692371	0.394385002740494	0.467805257455304	"No"	"No"	"No"
"CaT2T08g02000"	247.206768735401	-0.124517661257649	0.146246534013844	-0.851422989934666	0.394534425387325	0.467929657404003	"No"	"No"	"No"
"CaT2T05g01218"	13.4358407839028	-0.526557115477602	0.618555654329851	-0.851268777177503	0.394620064913362	0.467970751484996	"No"	"No"	"No"
"CaT2T10g01905"	5.10970839895493	-0.791644265035286	0.929930981228483	-0.851293570184624	0.39460629576489	0.467970751484996	"No"	"No"	"No"
"CaT2T07g01528"	112.310284817795	0.172495782186956	0.202654396671719	0.851182037103213	0.394668239531864	0.467997644331505	"No"	"No"	"No"
"CaT2T06g00710"	291.960081384508	0.127351586798082	0.149731863381875	0.850530968637488	0.39502995035266	0.468366044746663	"No"	"No"	"No"
"CaT2T11g00075"	36.6824571383009	-0.29250060609103	0.343890664801643	-0.850562798090913	0.395012262365522	0.468366044746663	"No"	"No"	"No"
"CaT2T06g01641"	15.2273916679998	-0.519043259306494	0.610738179867005	-0.849862144560083	0.395401734193283	0.468776568345027	"No"	"No"	"No"
"CaT2T11g01915"	28.9730125016201	-0.340680732179303	0.401330699647915	-0.84887782688486	0.395949278090154	0.469395401365677	"No"	"No"	"No"
"CaT2T06g01920"	1127.8340315249	0.0651629416113439	0.0768110860478813	0.848353342780802	0.396241218457288	0.46965831744781	"No"	"No"	"No"
"CaT2T03g00835"	710.147790988046	0.0736096621642385	0.0867622282504972	0.84840677387532	0.396211471490904	0.46965831744781	"No"	"No"	"No"
"CaT2T06g01320"	68.084089995021	0.221297560355287	0.260873188915423	0.848295531155687	0.396273405737632	0.46965831744781	"No"	"No"	"No"
"CaT2T04g00208"	92.9674187030034	-0.195182199238388	0.230081859138844	-0.848316333886209	0.396261823398806	0.46965831744781	"No"	"No"	"No"
"CaT2T09g03121"	22.3494557339638	-0.41873471844234	0.493729642354375	-0.848105283785641	0.396379339271058	0.469753536435968	"No"	"No"	"No"
"CaT2T04g02576"	30.8108614297741	-0.341668805283994	0.403090704318068	-0.847622635858138	0.396648163960957	0.470041774775865	"No"	"No"	"No"
"CaT2T03g00687"	18.4072762187935	0.430799190490115	0.508317708020648	0.847499868079779	0.396716560566671	0.470092477030423	"No"	"No"	"No"
"CaT2T10g00394"	554.500389548218	0.0851103896587331	0.100548509137843	0.846460980759591	0.397295632235304	0.47074826219605	"No"	"No"	"No"
"CaT2T01g02544"	72.5072398729196	0.212332252415402	0.251033437947681	0.845832547852273	0.397646165546542	0.471076998880756	"No"	"No"	"No"
"CaT2T05g02033"	166.607574636124	0.154000731679159	0.182060179178846	0.845878172666618	0.397620710226889	0.471076998880756	"No"	"No"	"No"
"CaT2T11g01482"	30.9771414692852	-0.321293201475295	0.379857526176804	-0.845825551250889	0.397650069226828	0.471076998880756	"No"	"No"	"No"
"CaT2T07g02483"	13.3466787825354	-0.519497718767524	0.614765181485249	-0.845034387784354	0.398091639566773	0.471508811011687	"No"	"No"	"No"
"CaT2T12g00659"	80.7107252017701	-0.225868639331718	0.267283243131511	-0.845053497126954	0.398080970630449	0.471508811011687	"No"	"No"	"No"
"CaT2T04g01242"	30.6646740903271	-0.397457512554759	0.470335774689361	-0.845050565879802	0.398082607163746	0.471508811011687	"No"	"No"	"No"
"CaT2T03g02743"	541.476057172005	0.0930355352146059	0.110114049875864	0.84490158448889	0.398165789728548	0.47156620663747	"No"	"No"	"No"
"CaT2T06g00709"	112.586663982873	0.18548596006649	0.219662288874478	0.84441421883063	0.398437979588891	0.471858127321382	"No"	"No"	"No"
"CaT2T08g01612"	91.7081559560693	-0.222410072046428	0.263584977558483	-0.843788876386482	0.398787392497349	0.472241457373473	"No"	"No"	"No"
"CaT2T10g01112"	178.962464230511	0.141626950563432	0.167862196798808	0.843709621727278	0.398831689563671	0.472263445064266	"No"	"No"	"No"
"CaT2T03g05013"	166.371849322358	-0.156093494228335	0.185032771136109	-0.843599181214844	0.398893421987437	0.472306074092337	"No"	"No"	"No"
"CaT2T05g01588"	32.4803827508401	-0.307724212167078	0.365013960001257	-0.843047789640753	0.39920171683141	0.472640618747374	"No"	"No"	"No"
"CaT2T06g02716"	131.960450044274	0.175383104414001	0.208116618461959	0.842715520318042	0.399387564946934	0.47279966169629	"No"	"No"	"No"
"CaT2T03g02850"	91.2925706742023	0.203937314923579	0.241995478926148	0.842731921391873	0.399378390117324	0.47279966169629	"No"	"No"	"No"
"CaT2T06g00756"	210.747134697062	0.132309845218918	0.157090964498397	0.842249875041465	0.399648101776628	0.473047069588574	"No"	"No"	"No"
"CaT2T03g05042"	73.7800163695302	0.216368123133494	0.256882601131539	0.842284071324476	0.399628964869622	0.473047069588574	"No"	"No"	"No"
"CaT2T02g00248"	56.4988164392357	0.255865112791603	0.304032281949539	0.841572188160168	0.400027462262653	0.473465570662303	"No"	"No"	"No"
"CaT2T04g00503"	91.6648558029195	0.226702275044127	0.269394886595641	0.841524046387727	0.400054419647514	0.473466946458838	"No"	"No"	"No"
"CaT2T08g03265"	2848.98428654448	0.0416935051879819	0.0495507849766654	0.841429761559102	0.400107218383451	0.473498903509236	"No"	"No"	"No"
"CaT2T11g00954"	352.563441885844	-0.105104057947544	0.124926980417682	-0.841323928555211	0.400166488993374	0.473538514955412	"No"	"No"	"No"
"CaT2T02g00201"	126.025242591206	-0.195954839179672	0.23316893023313	-0.840398585625237	0.400684941908614	0.474121461367497	"No"	"No"	"No"
"CaT2T01g03389"	72.1882125275353	0.220997528433211	0.263050425870427	0.840133703269765	0.400833424962361	0.474266583844784	"No"	"No"	"No"
"CaT2T08g00354"	30.7989727772377	-0.330439326916325	0.39340106368636	-0.839955346891915	0.400933423435411	0.474354324297858	"No"	"No"	"No"
"CaT2T10g00071"	25.8268276588253	0.351456074262235	0.418673078130998	0.839452290152434	0.401215551291539	0.474648684827492	"No"	"No"	"No"
"CaT2T03g00626"	100.177110966878	0.188691960805397	0.224802512299895	0.839367669315347	0.401263020659965	0.474648684827492	"No"	"No"	"No"
"CaT2T09g01419"	28.8316122924188	-0.346476821979529	0.412802986906176	-0.839327313438936	0.401285660100955	0.474648684827492	"No"	"No"	"No"
"CaT2T08g02182"	84.9700429309908	-0.202770278364404	0.241577431391295	-0.839359360667952	0.401267681706119	0.474648684827492	"No"	"No"	"No"
"CaT2T06g03755"	129.841381931632	-0.164487525709778	0.196040150554242	-0.839050190712162	0.401441145251258	0.474801998910164	"No"	"No"	"No"
"CaT2T04g02042"	188.554712218309	-0.151814428167835	0.180953239404781	-0.838970491311494	0.401485868860674	0.474824299158355	"No"	"No"	"No"
"CaT2T01g01594"	378.83781694728	0.097507064365499	0.116306510821575	0.838362905711135	0.401826916031445	0.475197026206892	"No"	"No"	"No"
"CaT2T10g03011"	181.262086575949	-0.149337805795738	0.178167426676857	-0.838188037966072	0.401925104198467	0.475221288814923	"No"	"No"	"No"
"CaT2T06g03348"	157.73175163626	0.161977870519681	0.193236886024151	0.838234737954933	0.401898880765266	0.475221288814923	"No"	"No"	"No"
"CaT2T06g00260"	211.72771635337	0.122337087317464	0.145950507949531	0.838209397392211	0.401913110117807	0.475221288814923	"No"	"No"	"No"
"CaT2T11g01292"	96.6881906929815	-0.188032376027494	0.224382667269868	-0.837998666810322	0.402031452257384	0.475316412636669	"No"	"No"	"No"
"CaT2T08g00406"	185.942977746114	-0.148796062640407	0.177690944748896	-0.83738686206367	0.402375148155432	0.475692119309092	"No"	"No"	"No"
"CaT2T08g03237"	64.6868848410714	-0.246812841256008	0.29511426194985	-0.83632976469958	0.402969412836005	0.476363983551547	"No"	"No"	"No"
"CaT2T06g00533"	46.1912867204723	0.259792804872325	0.310770361457119	0.8359639048403	0.40317520942378	0.47657656935687	"No"	"No"	"No"
"CaT2T12g02138"	23.8377717153258	-0.401366405385293	0.480296750432407	-0.835663378992147	0.403344302649048	0.476745745065573	"No"	"No"	"No"
"CaT2T11g01359"	200.303115571731	-0.140770558543111	0.168584933092993	-0.835012690401351	0.403710563211189	0.477147932243489	"No"	"No"	"No"
"CaT2T05g02892"	70.0546571113343	-0.230593382392713	0.276216454078814	-0.834828551983789	0.403814247455586	0.477224127099115	"No"	"No"	"No"
"CaT2T11g02106"	20.4583496214048	-0.437905966265115	0.524560249735981	-0.834805852112354	0.403827030351591	0.477224127099115	"No"	"No"	"No"
"CaT2T08g00194"	144.386240754823	-0.161353574788823	0.193347736068273	-0.834525286253401	0.403985044381954	0.477380125515404	"No"	"No"	"No"
"CaT2T03g00661"	7.58127693956284	-0.649627575616153	0.778867124940978	-0.834067268746748	0.404243078266795	0.477654287471806	"No"	"No"	"No"
"CaT2T09g01118"	24.8614265373657	-0.350948048353303	0.420828971725289	-0.833944599666006	0.404312203236895	0.47770521341572	"No"	"No"	"No"
"CaT2T04g00285"	563.954872006601	-0.0923316742708602	0.110760997864325	-0.833611795227422	0.404499776714767	0.477896073738385	"No"	"No"	"No"
"CaT2T03g00630"	235.859243184287	0.124024948930806	0.148866056231733	0.833131152058881	0.404770766134712	0.47815996488553	"No"	"No"	"No"
"CaT2T11g02030"	113.659288275353	0.1741230443543	0.209000350200963	0.833123218151899	0.40477524022835	0.47815996488553	"No"	"No"	"No"
"CaT2T12g01475"	6.85221583211551	0.681577980816114	0.818212675259708	0.833008338082485	0.404840026781025	0.478205720546091	"No"	"No"	"No"
"CaT2T12g01477"	7.279439578151	-0.635030286396503	0.762396853449217	-0.832939280275772	0.404878974877348	0.478220951343225	"No"	"No"	"No"
"CaT2T02g00590"	231.611884028923	0.130175816379158	0.15641351941535	0.832254250564369	0.40526544793849	0.478615834314179	"No"	"No"	"No"
"CaT2T03g03219"	102.331373446223	0.204658414652743	0.245904229372212	0.832268786816847	0.405257244735146	0.478615834314179	"No"	"No"	"No"
"CaT2T02g02727"	142.062027658554	0.158846342823192	0.190982445892121	0.831732686641364	0.405559846329102	0.47893270149718	"No"	"No"	"No"
"CaT2T12g01481"	49.479729471515	-0.252137167590968	0.303382409879617	-0.831086969383019	0.405924500423742	0.479332488759507	"No"	"No"	"No"
"CaT2T06g00622"	609.984027319301	0.076687224426318	0.0923599709457721	0.830308018084413	0.406364655892483	0.479821374004923	"No"	"No"	"No"
"CaT2T05g01870"	12.1017937657422	-0.503925939623363	0.608392186632421	-0.828291274437133	0.407505563163488	0.481137566696631	"No"	"No"	"No"
"CaT2T04g00027"	37.124990294753	-0.314760545557912	0.380221026708038	-0.82783571514473	0.407763545197554	0.481411196507436	"No"	"No"	"No"
"CaT2T02g04042"	155.890211363815	-0.139479332706695	0.168619860164016	-0.827182115861227	0.40813384671524	0.481817388503873	"No"	"No"	"No"
"CaT2T04g00004"	10.8110185024798	0.52866085692088	0.63916149327975	0.827116249147216	0.408171175098316	0.481830466199087	"No"	"No"	"No"
"CaT2T07g01589"	67.1410332537024	0.262876342863794	0.31789843772796	0.826919266236689	0.408282822581661	0.481931267426777	"No"	"No"	"No"
"CaT2T02g01919"	121.87097591652	-0.161162954104511	0.194994913457773	-0.826498246783298	0.408521512190756	0.482182004775341	"No"	"No"	"No"
"CaT2T01g00108"	52.2641788987935	-0.237174798439944	0.286984553639548	-0.826437504848553	0.408555955624763	0.48219165158774	"No"	"No"	"No"
"CaT2T03g00361"	11.9639381239195	-0.511434375555358	0.619424232604628	-0.825660909978962	0.408996472522004	0.48264949550864	"No"	"No"	"No"
"CaT2T07g01764"	12.5921849411998	0.495412104373254	0.600001764352336	0.825684412625053	0.408983136697444	0.48264949550864	"No"	"No"	"No"
"CaT2T03g00822"	13.4125632669899	-0.547050837676643	0.662640207941359	-0.825562395883249	0.409052374009409	0.482684431047425	"No"	"No"	"No"
"CaT2T12g00707"	13.5193726950635	0.470255996185216	0.569927182122453	0.825115928729608	0.409305777264084	0.482952400468132	"No"	"No"	"No"
"CaT2T08g02547"	261.260951518334	0.120820510300129	0.146453807522545	0.824973500818883	0.409386635321384	0.483016757171949	"No"	"No"	"No"
"CaT2T09g01273"	25.7585052014911	-0.3578705708784	0.433911073360307	-0.824755561334188	0.409510380610197	0.483131703053102	"No"	"No"	"No"
"CaT2T03g02774"	15.7999873511827	-0.439763806929252	0.533293078843037	-0.824619377928747	0.409587716371794	0.483191884697235	"No"	"No"	"No"
"CaT2T01g00748"	419.891460648181	-0.0873759183918101	0.106035961051664	-0.824021563300002	0.409927305772883	0.483561420145326	"No"	"No"	"No"
"CaT2T03g01183"	32.2783720001293	-0.322478148729779	0.391428401322473	-0.823849643102699	0.410024996252363	0.483645575876365	"No"	"No"	"No"
"CaT2T09g00255"	1940.4516141696	0.0463859393873256	0.0563123830336925	0.82372538486912	0.410095612315517	0.483697787177183	"No"	"No"	"No"
"CaT2T09g03243"	10.5590286189339	-0.54302483894681	0.65934715288244	-0.823579561347754	0.410178493169446	0.483764456860835	"No"	"No"	"No"
"CaT2T07g00121"	17.866052426687	0.412817307866287	0.501377623878255	0.823366038302755	0.410299869960961	0.483876517163546	"No"	"No"	"No"
"CaT2T02g01171"	9.06913457608401	-0.583378456736342	0.709359644289403	-0.822401529933012	0.410848408908123	0.484492293318895	"No"	"No"	"No"
"CaT2T03g01330"	571.893465885871	0.0857051463287218	0.104271740548226	0.821940305955505	0.411110871853543	0.484770657386083	"No"	"No"	"No"
"CaT2T12g00653"	343.064878821389	0.103943079344388	0.12652022949063	0.821553041461132	0.411331324464397	0.484999451438556	"No"	"No"	"No"
"CaT2T05g01093"	207.750177065862	-0.129394001984205	0.157538493659049	-0.821348477942443	0.411447801775967	0.485105627029669	"No"	"No"	"No"
"CaT2T06g00708"	57.130625731834	-0.235757337674903	0.287453158850919	-0.820159147380159	0.412125387512227	0.485873305143999	"No"	"No"	"No"
"CaT2T12g02196"	8.4122687976179	-0.597702158041481	0.729029825521837	-0.819859678050411	0.412296105488792	0.486043353644623	"No"	"No"	"No"
"CaT2T03g03278"	293.174300935698	-0.103280068371929	0.126076613693008	-0.81918498083564	0.412680882600658	0.486465711909002	"No"	"No"	"No"
"CaT2T09g01569"	71.6130023067678	-0.222211782028375	0.271360496604603	-0.818880363239304	0.4128546744986	0.48663932381337	"No"	"No"	"No"
"CaT2T01g00385"	158.253669984597	-0.148562441046282	0.181477247903879	-0.818628465894357	0.412998420935702	0.486777500563463	"No"	"No"	"No"
"CaT2T02g02456"	54.1344617921441	-0.249887387529294	0.305302874373162	-0.81849012408532	0.413077378968998	0.48683930210453	"No"	"No"	"No"
"CaT2T03g05154"	443.809799756409	0.0996588734813605	0.12182435118701	0.818053800494913	0.41332646747784	0.487101592973082	"No"	"No"	"No"
"CaT2T02g02411"	83.1409776793656	0.230472090007326	0.281807299348671	0.81783577125222	0.413450969381337	0.487217035374579	"No"	"No"	"No"
"CaT2T01g04188"	274.575907683215	0.118178679420105	0.144552945016834	0.81754598224438	0.413616482847863	0.487351942584292	"No"	"No"	"No"
"CaT2T12g02501"	59.9411701193751	0.276179070364586	0.337816222357584	0.817542356128315	0.413618554158436	0.487351942584292	"No"	"No"	"No"
"CaT2T01g02116"	511.149490383073	-0.0782738091209455	0.095771329345097	-0.817298973045451	0.413757593517223	0.487484474549626	"No"	"No"	"No"
"CaT2T06g02064"	142.264578597022	0.161384724731001	0.197780778552396	0.815977800836935	0.414512832440516	0.488342942198053	"No"	"No"	"No"
"CaT2T04g02004"	12.421670807555	-0.541684340645068	0.663936864545865	-0.815867245171846	0.41457606776116	0.488386093559854	"No"	"No"	"No"
"CaT2T06g03271"	631.863056639704	0.0718083565478943	0.0880207935872385	0.815811283009214	0.414608079017128	0.488392458629148	"No"	"No"	"No"
"CaT2T08g01856"	33.5289362809881	0.306488560743286	0.375769628636856	0.815628878403784	0.41471242752647	0.488469376710326	"No"	"No"	"No"
"CaT2T09g00409"	30.7385784013002	0.34295810537975	0.420495806203862	0.815604104297486	0.41472660128868	0.488469376710326	"No"	"No"	"No"
"CaT2T04g01418"	11.4773045028774	-0.528093820374066	0.647803505642448	-0.815206796157019	0.414953948354254	0.488705789030628	"No"	"No"	"No"
"CaT2T03g02156"	749.342070195534	-0.0670870679263847	0.0823371915816362	-0.814784505491286	0.415195671621419	0.488959101283918	"No"	"No"	"No"
"CaT2T02g00939"	24.2144767086327	-0.371330917970374	0.455937597565242	-0.81443364169422	0.415396572727985	0.489164309515761	"No"	"No"	"No"
"CaT2T05g01521"	20.947718718297	0.374290676095883	0.459661815513997	0.814274023778435	0.415487987354901	0.489229947473203	"No"	"No"	"No"
"CaT2T12g01187"	35.9551905748926	0.304785256775359	0.374317209404373	0.814243238402916	0.415505619785332	0.489229947473203	"No"	"No"	"No"
"CaT2T01g02538"	24.8722971141123	0.358060185413612	0.439958318132931	0.813850245934947	0.415730746414946	0.48946362093947	"No"	"No"	"No"
"CaT2T02g00093"	81.2977552456312	-0.192592394775901	0.2366875234764	-0.813698973005243	0.415817422653084	0.489534269309047	"No"	"No"	"No"
"CaT2T09g02430"	173.227835821812	-0.145690815499573	0.179063415867611	-0.813626919790744	0.41585871139576	0.489551478172728	"No"	"No"	"No"
"CaT2T02g03731"	1721.01479106471	0.0582500837545727	0.0716288443965009	0.813221045869871	0.41609133504975	0.489793911039451	"No"	"No"	"No"
"CaT2T12g01359"	20.3179435133879	-0.389120881132343	0.478634978173994	-0.812980452487719	0.416229265631795	0.489924853832987	"No"	"No"	"No"
"CaT2T11g01401"	191.802592774655	-0.128569955580894	0.158198988966359	-0.812710349294546	0.416384146140242	0.49007572955461	"No"	"No"	"No"
"CaT2T06g03335"	12.3045494090078	-0.501074562523623	0.61698464112112	-0.812134580227351	0.416714412727111	0.490432998564127	"No"	"No"	"No"
"CaT2T01g02231"	12.8206638553657	-0.472641240274955	0.582030761064875	-0.812055430558717	0.41675982580388	0.490454997924615	"No"	"No"	"No"
"CaT2T12g01175"	18.8539355853105	-0.390450796165235	0.481030298887481	-0.811696887011614	0.416965581046526	0.490665677657968	"No"	"No"	"No"
"CaT2T07g02509"	26.2652332735003	-0.357483369772762	0.440570806914685	-0.811409571769443	0.417130504152659	0.490828284102959	"No"	"No"	"No"
"CaT2T01g02584"	2607.95541501053	-0.0404879698206816	0.0499119795686547	-0.811187417741862	0.417258050139679	0.490946891686783	"No"	"No"	"No"
"CaT2T06g01991"	418.942625318803	0.0898594678452566	0.110806750425815	0.81095662042194	0.417390582873016	0.491058102473929	"No"	"No"	"No"
"CaT2T07g02831"	27.8680366925383	0.328110318446683	0.404610092761319	0.810929643913347	0.417406075445287	0.491058102473929	"No"	"No"	"No"
"CaT2T11g00412"	42.3943714480401	0.281952198141287	0.347870774711551	0.810508437723971	0.417648017544487	0.491248276964374	"No"	"No"	"No"
"CaT2T01g00353"	16.335615374995	-0.470198929870511	0.580086917560035	-0.810566340382687	0.41761475318559	0.491248276964374	"No"	"No"	"No"
"CaT2T05g01200"	26.7327062667453	-0.340434237322173	0.420016743444636	-0.810525396035901	0.417638275043066	0.491248276964374	"No"	"No"	"No"
"CaT2T06g01180"	17.7472102988091	-0.421298234053393	0.520131067953038	-0.809984751942238	0.417948939432403	0.491570728135445	"No"	"No"	"No"
"CaT2T05g01501"	15.2381121465205	0.469657384774422	0.579893829002405	0.809902367097744	0.417996291280831	0.491594920641997	"No"	"No"	"No"
"CaT2T08g00405"	24.3052868510253	0.365322624670837	0.451579768780328	0.808988023660886	0.418522035135356	0.492181698802502	"No"	"No"	"No"
"CaT2T07g01841"	193.395537583862	-0.142034940075063	0.175600684369174	-0.808851859463465	0.418600362294476	0.492242273682818	"No"	"No"	"No"
"CaT2T04g00357"	44.162793489313	-0.258474731714468	0.319584003993397	-0.808784946945619	0.418638856245206	0.492256002971221	"No"	"No"	"No"
"CaT2T03g01617"	367.817319784922	0.0982255685430945	0.121495120925952	0.808473359213825	0.418818136281856	0.492435263048713	"No"	"No"	"No"
"CaT2T02g00301"	117.040209060205	-0.161767244599856	0.200196037118729	-0.808044189725481	0.419065143964526	0.492694127432031	"No"	"No"	"No"
"CaT2T08g02083"	253.692875044647	0.118605396547665	0.146795632553142	0.807962706279616	0.419112051284649	0.492717716091061	"No"	"No"	"No"
"CaT2T01g01274"	11.82566994237	0.50797724201056	0.628955529305245	0.807652080858054	0.419290896373798	0.492891783907791	"No"	"No"	"No"
"CaT2T10g03433"	21.7699490381006	0.382223451554913	0.473275935337066	0.807612268058157	0.419313822158549	0.492891783907791	"No"	"No"	"No"
"CaT2T08g00681"	287.34785550797	-0.101709729588554	0.125975674888636	-0.807375945224872	0.419449921366266	0.493020191257544	"No"	"No"	"No"
"CaT2T05g03256"	132.759391955612	0.156299063323091	0.193931150201848	0.805951303647771	0.420270927887572	0.493953568635229	"No"	"No"	"No"
"CaT2T03g02980"	65.7068849037458	-0.226446652033953	0.281309298835217	-0.804973930728822	0.420834723556516	0.494584540330378	"No"	"No"	"No"
"CaT2T01g00727"	12.4108834080716	-0.493415537056313	0.614015188152175	-0.803588488651566	0.421634673411176	0.495461231143542	"No"	"No"	"No"
"CaT2T08g00222"	94.3597116405093	0.180063606909922	0.224071539305325	0.803598741134916	0.421628750386444	0.495461231143542	"No"	"No"	"No"
"CaT2T10g03414"	3960.92068455322	-0.0349362213577286	0.0434837470747065	-0.803431712030405	0.421725251868181	0.495486241157725	"No"	"No"	"No"
"CaT2T04g02830"	22.7285120592878	-0.388741592062964	0.483863624968311	-0.803411482085316	0.421736940648713	0.495486241157725	"No"	"No"	"No"
"CaT2T11g02311"	46.1075122486599	-0.263826535327984	0.328372780311803	-0.803436067622506	0.421722735249519	0.495486241157725	"No"	"No"	"No"
"CaT2T01g00058"	65.1725313670198	-0.224771076221923	0.280014496122266	-0.802712285737445	0.422141050215641	0.495929273982853	"No"	"No"	"No"
"CaT2T06g02949"	392.351305775173	-0.0967916939669038	0.120616955412687	-0.802471705870325	0.422280148923956	0.496060936543949	"No"	"No"	"No"
"CaT2T03g02493"	425.621346837368	0.0865727313758065	0.107918302602145	0.802206199396669	0.422433690897375	0.496209547959895	"No"	"No"	"No"
"CaT2T08g02527"	138.866765065986	0.154699401397701	0.192962176970706	0.801708416780489	0.422721645935321	0.496516017862854	"No"	"No"	"No"
"CaT2T01g00939"	22.7069581973994	-0.362363359006458	0.452034775933949	-0.801627171842651	0.422768655051152	0.496517129269235	"No"	"No"	"No"
"CaT2T01g03622"	3.94292148445136	0.852271986995633	1.06319594375229	0.801613279286743	0.422776693726444	0.496517129269235	"No"	"No"	"No"
"CaT2T09g01137"	736.557529745547	-0.0741665929935363	0.0925543402236112	-0.801330254360302	0.422940480451204	0.496677704330253	"No"	"No"	"No"
"CaT2T01g01229"	12.6568782608563	0.547930992567896	0.683992669871202	0.801077287379517	0.423086904063494	0.496795387838971	"No"	"No"	"No"
"CaT2T01g04775"	212.73636921005	-0.125945506813047	0.157222854691599	-0.801063605288786	0.423094824445589	0.496795387838971	"No"	"No"	"No"
"CaT2T01g00417"	405.714975918997	0.0983475724416192	0.122851231633321	0.800542014386645	0.423396831278126	0.497118201120067	"No"	"No"	"No"
"CaT2T05g01305"	215.729387014198	0.119994622526191	0.14998013028015	0.800070131303733	0.423670165414109	0.497407310104642	"No"	"No"	"No"
"CaT2T02g01039"	284.860330978649	0.108890872588837	0.136130611748263	0.799899972463221	0.423768753750464	0.497491236014696	"No"	"No"	"No"
"CaT2T06g02916"	18.1858168761301	0.413492707110976	0.517111209454267	0.799620467611514	0.423930725201637	0.497649556221287	"No"	"No"	"No"
"CaT2T09g00197"	3.78230569927463	-0.844370496432742	1.05622334527339	-0.799424193956046	0.424044486292467	0.497751265965225	"No"	"No"	"No"
"CaT2T07g01427"	69.7446546235558	0.21989269782168	0.275134108508518	0.799220056770504	0.424162824058869	0.497858334544094	"No"	"No"	"No"
"CaT2T12g01874"	716.557453387557	0.0764704348029927	0.0957327859428343	0.798790446239141	0.424411931179141	0.498118869287879	"No"	"No"	"No"
"CaT2T09g02258"	188.442255035468	0.129408254241425	0.162031255553937	0.798662293882848	0.424486256120479	0.498174247512238	"No"	"No"	"No"
"CaT2T01g00548"	44.8143833478049	0.254517862641146	0.318816381532097	0.798321157206667	0.424684143352779	0.498374621267199	"No"	"No"	"No"
"CaT2T02g00480"	82.6383671512806	0.197050997183971	0.247022728165644	0.797703914320937	0.425042331801285	0.498763073789323	"No"	"No"	"No"
"CaT2T08g00320"	120.36047966446	0.166087977973841	0.208448278835734	0.796782678664982	0.425577256544842	0.499358853409229	"No"	"No"	"No"
"CaT2T12g00662"	1629.51766705965	-0.0509899956136887	0.0640192656559751	-0.796478920700172	0.425753722778324	0.499533979902592	"No"	"No"	"No"
"CaT2T09g00053"	99.7087262189688	-0.167050266678024	0.209856491665091	-0.796021439949636	0.426019573851797	0.49979094733321	"No"	"No"	"No"
"CaT2T04g01306"	7.3860652967133	-0.632614463715431	0.794733473813922	-0.796008328024132	0.42602719487744	0.49979094733321	"No"	"No"	"No"
"CaT2T07g03162"	55.6201495949723	-0.228416870315139	0.287012126984336	-0.795843969086385	0.426122731734515	0.499839132220541	"No"	"No"	"No"
"CaT2T01g00225"	172.398522596837	-0.12957034596662	0.16280513911867	-0.795861522971799	0.426112527598119	0.499839132220541	"No"	"No"	"No"
"CaT2T08g02225"	407.951573033858	0.0950311514012545	0.119417197045284	0.79579117373872	0.426153422718134	0.499843189596227	"No"	"No"	"No"
"CaT2T08g02008"	695.618369791081	0.0752349383731907	0.0946322335625176	0.795024438723489	0.426599286332928	0.500334178954689	"No"	"No"	"No"
"CaT2T01g00222"	25.6600069689397	-0.365409060949394	0.460008699982934	-0.794352500209127	0.426990248422834	0.500760718791203	"No"	"No"	"No"
"CaT2T10g00128"	32.9766785981282	0.302143180150533	0.380457277681311	0.794157972195824	0.427103471967581	0.500861501914449	"No"	"No"	"No"
"CaT2T04g02714"	86.5415145231075	0.183858828411788	0.231538804223832	0.794073498945987	0.427152644425127	0.500887164660015	"No"	"No"	"No"
"CaT2T02g04228"	34.5942464671153	0.293002351429996	0.369077495237544	0.793877587256883	0.42726669865742	0.500988900846873	"No"	"No"	"No"
"CaT2T06g01704"	1031.68091167409	0.0595379663375498	0.0750687787669327	0.793112227420115	0.42771243947314	0.501479516226731	"No"	"No"	"No"
"CaT2T01g04540"	105.193609027499	0.168274596608023	0.212255935743533	0.792791004965572	0.427899598075971	0.501666908704934	"No"	"No"	"No"
"CaT2T04g01921"	96.1905930236677	0.198145098373841	0.250012836586837	0.792539699476667	0.428046053154821	0.501806559727708	"No"	"No"	"No"
