""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"significant"	"up"	"down"
"CaT2T02g04127"	1502.70246454788	-0.0276573667133835	0.125715451099207	-0.219999741253428	0.825871356217352	0.996571371156104	"No"	"No"	"No"
"CaT2T05g00692"	457.916491997899	0.0398804303643903	0.167586659380459	0.237969003689326	0.811905135149895	0.996571371156104	"No"	"No"	"No"
"CaT2T11g00503"	65.4792616762936	0.080983021031139	0.354382512346229	0.228518671801782	0.819243042104735	0.996571371156104	"No"	"No"	"No"
"CaT2T11g01459"	3109.14646143712	-0.0205395014227808	0.104445290055811	-0.19665320869716	0.844098929017695	0.996571371156104	"No"	"No"	"No"
"CaT2T03g03310"	238.928111299376	0.0405259327823489	0.191169331476415	0.21198971858804	0.832115055420584	0.996571371156104	"No"	"No"	"No"
"CaT2T02g00144"	1120.07155393485	0.0285014374537539	0.125569538731842	0.226977320627256	0.820441377467936	0.996571371156104	"No"	"No"	"No"
"CaT2T09g00665"	147.287869632723	0.0539368424101503	0.242928914093546	0.222027265101019	0.824292658513423	0.996571371156104	"No"	"No"	"No"
"CaT2T01g00694"	489.00333263442	-0.0410327336528694	0.173864076175309	-0.236004668448563	0.813429047593015	0.996571371156104	"No"	"No"	"No"
"CaT2T07g00609"	634.86315883701	-0.0434340433779327	0.185534015746744	-0.234102858190816	0.814905127067109	0.996571371156104	"No"	"No"	"No"
"CaT2T01g01642"	8217.25705780063	-0.0220020970483719	0.0961395621878188	-0.228855806576157	0.818980990227061	0.996571371156104	"No"	"No"	"No"
"CaT2T07g03326"	1913.12190248667	-0.0249364426803576	0.11146549680645	-0.223714453304394	0.822979498859068	0.996571371156104	"No"	"No"	"No"
"CaT2T09g02628"	22.3374592692868	-0.120691689907736	0.531556697432782	-0.227053276707134	0.820382314982947	0.996571371156104	"No"	"No"	"No"
"CaT2T08g02209"	51.8426948205617	0.0732900208984003	0.331557134772079	0.221047937782373	0.825055107101977	0.996571371156104	"No"	"No"	"No"
"CaT2T11g01375"	974.880242096781	-0.023597777087093	0.112015530054799	-0.210665227183666	0.833148510326843	0.996571371156104	"No"	"No"	"No"
"CaT2T03g03124"	2831.58660132365	0.0253832399498697	0.112043996618786	0.226547077182838	0.820775948527076	0.996571371156104	"No"	"No"	"No"
"CaT2T12g02427"	12422.4955966518	0.0192604776072972	0.092404547461356	0.208436469161347	0.834888183319212	0.996571371156104	"No"	"No"	"No"
"CaT2T02g01911"	259.888979649074	-0.041964860442516	0.196486387406236	-0.213576426318805	0.83087738429498	0.996571371156104	"No"	"No"	"No"
"CaT2T02g01910"	179.297022228448	-0.0447614523082772	0.201068547780794	-0.222617872373935	0.823832925343892	0.996571371156104	"No"	"No"	"No"
"CaT2T07g02839"	519.408051181259	0.0371806052507535	0.169518289727084	0.219330936565089	0.826392264648775	0.996571371156104	"No"	"No"	"No"
"CaT2T07g02832"	1244.98336879858	-0.0255991728197035	0.124407812385784	-0.205768209638809	0.836971974816448	0.996571371156104	"No"	"No"	"No"
"CaT2T07g02831"	31.7656209566316	-0.115094574330999	0.496942666000518	-0.231605338413182	0.816844560792778	0.996571371156104	"No"	"No"	"No"
"CaT2T01g00716"	1295.74344533449	-0.0222788742002326	0.104757979521819	-0.212669949362592	0.831584407493046	0.996571371156104	"No"	"No"	"No"
"CaT2T02g01008"	242.952767091203	-0.0419358024543447	0.192321873899905	-0.218050092815601	0.827390081886189	0.996571371156104	"No"	"No"	"No"
"CaT2T02g01000"	1984.06401041191	-0.0235482910544585	0.101487514602385	-0.232031409446941	0.816513618228258	0.996571371156104	"No"	"No"	"No"
"CaT2T03g00380"	922.860752066821	0.0244483180244449	0.114503325944765	0.213516226037298	0.830924334363215	0.996571371156104	"No"	"No"	"No"
"CaT2T02g00838"	190.423312298314	-0.0453911983673507	0.191611590051565	-0.236891715971541	0.812740796796946	0.996571371156104	"No"	"No"	"No"
"CaT2T10g00157"	59694.7818058801	-0.0235965121299007	0.119634072137264	-0.19723906165149	0.843640464193042	0.996571371156104	"No"	"No"	"No"
"CaT2T06g03008"	80.1064233739736	-0.061164467605598	0.306783473101115	-0.199373411440056	0.841970657553703	0.996571371156104	"No"	"No"	"No"
"CaT2T09g00392"	39.4541481762604	0.0794963618045151	0.395402676307799	0.201051653334363	0.840658185057986	0.996571371156104	"No"	"No"	"No"
"CaT2T03g00467"	8809.55056818935	-0.0217550557222762	0.110521919399395	-0.196839286184124	0.843953306571608	0.996571371156104	"No"	"No"	"No"
"CaT2T01g03187"	154.882104159092	-0.059000733539308	0.270031028488238	-0.218496125684601	0.827042576657679	0.996571371156104	"No"	"No"	"No"
"CaT2T11g01188"	488.103326565879	-0.0326010634467461	0.152658098203366	-0.213556069611951	0.83089326037871	0.996571371156104	"No"	"No"	"No"
"CaT2T11g03270"	665.940160529106	0.0267522684087627	0.130376310726064	0.205192709164569	0.837421565500009	0.996571371156104	"No"	"No"	"No"
"CaT2T09g02509"	298.346313709744	-0.0490178987992702	0.211973589814978	-0.231245311465714	0.817124230330702	0.996571371156104	"No"	"No"	"No"
"CaT2T11g00914"	442.249738769294	0.0400915783056698	0.169051477653336	0.237156035914002	0.812535741689797	0.996571371156104	"No"	"No"	"No"
"CaT2T08g00384"	259.648318099467	0.0373556102954347	0.187929794716501	0.198774283512559	0.842439313344932	0.996571371156104	"No"	"No"	"No"
"CaT2T02g00269"	716.241642431048	0.0346550615075147	0.149098133735673	0.232431222572863	0.816203100746504	0.996571371156104	"No"	"No"	"No"
"CaT2T02g00266"	500.69659574637	0.0315858023778364	0.160642190248649	0.196622084951323	0.844123286681244	0.996571371156104	"No"	"No"	"No"
"CaT2T12g02514"	1441.99881071127	-0.022896028684367	0.10488673955269	-0.218292882227167	0.827200919904388	0.996571371156104	"No"	"No"	"No"
"CaT2T06g02938"	127.467335873086	0.0433136018877657	0.2178505971164	0.198822507080955	0.842401589359191	0.996571371156104	"No"	"No"	"No"
"CaT2T04g00555"	374.239398342865	-0.0327300950376758	0.161975961317751	-0.20206760788083	0.839863870657579	0.996571371156104	"No"	"No"	"No"
"CaT2T07g01870"	701.432371707123	0.0273576083128068	0.12600916365856	0.217108085781255	0.828124112711515	0.996571371156104	"No"	"No"	"No"
"CaT2T02g03752"	892.053691661209	0.0280203091652126	0.142083836883578	0.197209688165812	0.843663449434633	0.996571371156104	"No"	"No"	"No"
"CaT2T08g02284"	598.061423039163	0.0296303293116988	0.142730535397361	0.207596287852547	0.835544203088571	0.996571371156104	"No"	"No"	"No"
"CaT2T02g00065"	2538.35053227019	0.0220748477910936	0.108799909293705	0.202893990761543	0.839217891276709	0.996571371156104	"No"	"No"	"No"
"CaT2T01g02793"	682.69760864723	-0.0278038339067915	0.135552392871713	-0.20511503572722	0.837482249369952	0.996571371156104	"No"	"No"	"No"
"CaT2T04g00211"	741.1648985426	0.0309007078944824	0.148265438672198	0.208414774010828	0.834905121609975	0.996571371156104	"No"	"No"	"No"
"CaT2T02g03443"	171.329854692179	-0.0464483501194268	0.204389424739426	-0.227254175105406	0.820226103845524	0.996571371156104	"No"	"No"	"No"
"CaT2T10g02703"	4412.2526807697	-0.0225130188784277	0.0953251705104437	-0.236170769565644	0.813300160511661	0.996571371156104	"No"	"No"	"No"
"CaT2T06g03791"	567.6803400043	-0.0466257868973674	0.200391363496893	-0.232673634650378	0.816014843867719	0.996571371156104	"No"	"No"	"No"
"CaT2T12g00484"	1913.8336559736	0.0237125019651488	0.116206067723933	0.204055626608774	0.838310029536616	0.996571371156104	"No"	"No"	"No"
"CaT2T07g00282"	31.1394234287979	0.0879343196086416	0.4535658529341	0.193873324104533	0.846275071660134	0.996571371156104	"No"	"No"	"No"
"CaT2T04g01418"	66.9772385122926	-0.0669518916196023	0.30031406920272	-0.222939577214439	0.823582533280271	0.996571371156104	"No"	"No"	"No"
"CaT2T03g03007"	169.094468160598	-0.055107357403288	0.265752899186508	-0.207363146637257	0.835726261772239	0.996571371156104	"No"	"No"	"No"
"CaT2T10g00056"	899.347142008127	0.0273376165025075	0.123338564948999	0.221646948088067	0.824588732074392	0.996571371156104	"No"	"No"	"No"
"CaT2T11g02219"	671.499766808686	0.0358287757801149	0.151438165951983	0.236590132711165	0.812974775861353	0.996571371156104	"No"	"No"	"No"
"CaT2T01g00458"	156.637729410469	-0.0540197822110169	0.230718719964845	-0.234136970850255	0.814878644911311	0.996571371156104	"No"	"No"	"No"
"CaT2T05g00233"	841.377979340402	0.0294462608155461	0.135273510946808	0.217679430432799	0.827678891513957	0.996571371156104	"No"	"No"	"No"
"CaT2T08g00825"	2911.37276304415	-0.0207872662361835	0.100033486516375	-0.207803076350645	0.83538273046912	0.996571371156104	"No"	"No"	"No"
"CaT2T06g01011"	469.074936968594	0.0352074173593172	0.15531449451913	0.226684685600806	0.820668936271234	0.996571371156104	"No"	"No"	"No"
"CaT2T04g02533"	147.815256670921	0.043627285878938	0.222420988746443	0.196147342590373	0.844494841873582	0.996571371156104	"No"	"No"	"No"
"CaT2T10g02133"	1305.26341165978	-0.0277908683900859	0.135227753356528	-0.205511573625093	0.837172456633412	0.996571371156104	"No"	"No"	"No"
"CaT2T11g01106"	118.323906503247	0.0546690448943732	0.252656895673352	0.216376619164404	0.828694189794665	0.996571371156104	"No"	"No"	"No"
"CaT2T11g01102"	3806.94092219462	-0.0257875257193041	0.127924361182231	-0.201584166463565	0.840241824446767	0.996571371156104	"No"	"No"	"No"
"CaT2T05g01911"	39.9472391666409	-0.0980703269711918	0.451853359706092	-0.217040163284349	0.828177045097511	0.996571371156104	"No"	"No"	"No"
"CaT2T06g01751"	155.798461853586	0.0569717846143721	0.247694347760883	0.230008416136209	0.818085229903328	0.996571371156104	"No"	"No"	"No"
"CaT2T01g05009"	1211.18800150124	0.0300026944942142	0.144517811148268	0.20760551419806	0.835536998467651	0.996571371156104	"No"	"No"	"No"
"CaT2T01g04755"	397.2529875619	-0.040590906538515	0.185137890652087	-0.219246888875891	0.826457731845232	0.996571371156104	"No"	"No"	"No"
"CaT2T10g00745"	1363.51686880917	0.0222985344595845	0.109404993457493	0.203816423317534	0.838496958276723	0.996571371156104	"No"	"No"	"No"
"CaT2T10g01826"	810.462217884036	-0.0274313005394719	0.122814307677053	-0.223355902567998	0.82325852203006	0.996571371156104	"No"	"No"	"No"
"CaT2T10g00880"	287.215825977355	-0.0346573375158364	0.17329065419802	-0.199995422004889	0.841484161506515	0.996571371156104	"No"	"No"	"No"
"CaT2T07g02494"	26.0658266813909	-0.0984347482833194	0.505847855088942	-0.194593586377888	0.845711124407618	0.996571371156104	"No"	"No"	"No"
"CaT2T01g03966"	641.397081574847	-0.0336026374603234	0.141460869816359	-0.237540158659745	0.812237768434905	0.996571371156104	"No"	"No"	"No"
"CaT2T03g00074"	15.9562337748533	-0.151155743879874	0.675408279786949	-0.223799068509427	0.822913654808094	0.996571371156104	"No"	"No"	"No"
"CaT2T08g01545"	3549.46200893871	-0.025791206806154	0.108309727044925	-0.238124566553993	0.811784481332144	0.996571371156104	"No"	"No"	"No"
"CaT2T02g01783"	149.775916151852	-0.0454147394641642	0.222333036776327	-0.204264467947032	0.838146835027028	0.996571371156104	"No"	"No"	"No"
"CaT2T01g01384"	233.831699918665	0.0420537750651284	0.196480252486607	0.214035632247546	0.830519270468891	0.996571371156104	"No"	"No"	"No"
"CaT2T06g00438"	126.208293812767	-0.0553121322570149	0.243950011740576	-0.226735517913545	0.820629406972303	0.996571371156104	"No"	"No"	"No"
"CaT2T05g00450"	200.828278456495	-0.13541462143512	0.629667887575347	-0.215057213663157	0.829722711919353	0.996571371156104	"No"	"No"	"No"
"CaT2T04g02155"	522.376729830989	0.0325881897163539	0.154020334662075	0.211583683335407	0.832431839949235	0.996571371156104	"No"	"No"	"No"
"CaT2T03g04023"	10614.1541307116	-0.0801334693698044	0.375821785922206	-0.213221990771956	0.831153816484894	0.996571371156104	"No"	"No"	"No"
"CaT2T05g03178"	543.308289765486	0.0367845613963296	0.157563784833487	0.233458224142074	0.815405605621649	0.996571371156104	"No"	"No"	"No"
"CaT2T08g01328"	1500.86827406151	0.0226604685827732	0.109675437857954	0.206613887533523	0.836311413606001	0.996571371156104	"No"	"No"	"No"
"CaT2T09g03151"	80.0886960177506	-0.0720443180165518	0.366006236674333	-0.196839044796539	0.843953495475749	0.996571371156104	"No"	"No"	"No"
"CaT2T03g05031"	21.4675946032952	-0.104349210348053	0.530796487160826	-0.196589866120264	0.84414850152325	0.996571371156104	"No"	"No"	"No"
"CaT2T01g02851"	2637.45857598874	-0.0201090975744643	0.103695934886337	-0.193923682702762	0.846235639579818	0.996571371156104	"No"	"No"	"No"
"CaT2T12g01624"	899.471466720941	0.0237960770538551	0.118204247384969	0.201313214882674	0.840453670107377	0.996571371156104	"No"	"No"	"No"
"CaT2T10g01995"	472.805457495898	-0.0373483302524849	0.169548284770022	-0.220281380629387	0.825652020139664	0.996571371156104	"No"	"No"	"No"
"CaT2T03g02253"	440.787076080752	0.0352651932376846	0.150108843294667	0.23493081729008	0.814262430119583	0.996571371156104	"No"	"No"	"No"
"CaT2T12g03731"	2425.55261585786	-0.0229559719589181	0.0968288125464595	-0.237077904346948	0.812596353549657	0.996571371156104	"No"	"No"	"No"
"CaT2T11g01789"	43.9605530319171	-0.0938043821431998	0.401406394772429	-0.233689306809326	0.815226189859399	0.996571371156104	"No"	"No"	"No"
"CaT2T05g01207"	17.7923516988363	0.15546595868326	0.671005428923577	0.231691059389277	0.816777976030243	0.996571371156104	"No"	"No"	"No"
"CaT2T02g03644"	1469.84688815498	0.0241564240738275	0.110061041490092	0.219482059653252	0.826274553503866	0.996571371156104	"No"	"No"	"No"
"CaT2T08g02412"	2999.98908545789	-0.0266864349773215	0.116008353997466	-0.230038907179947	0.818061536748101	0.996571371156104	"No"	"No"	"No"
"CaT2T01g00665"	1123.38898499491	0.0265979717539753	0.133050947823752	0.19990817193733	0.8415523991672	0.996571371156104	"No"	"No"	"No"
"CaT2T04g00859"	1074.92458838999	0.0222993858392217	0.11311060472064	0.19714672991358	0.843712715763728	0.996571371156104	"No"	"No"	"No"
"CaT2T07g02080"	103.158412703824	0.0540628796379108	0.27080667772103	0.199636434717475	0.841764930548391	0.996571371156104	"No"	"No"	"No"
"CaT2T10g00020"	24.7558266115057	0.111020441685121	0.521054896443135	0.213068608399954	0.831273449297183	0.996571371156104	"No"	"No"	"No"
"CaT2T10g00029"	409.150134058757	0.0397411894214996	0.167243162730314	0.237625196586265	0.812171806143656	0.996571371156104	"No"	"No"	"No"
"CaT2T03g04440"	150.727491087821	0.0480719764447053	0.210815311047601	0.228028866621794	0.81962379930457	0.996571371156104	"No"	"No"	"No"
"CaT2T02g02702"	11748.2911857301	0.0229108785374247	0.0977966389173628	0.234270612886647	0.814774898684138	0.996571371156104	"No"	"No"	"No"
"CaT2T08g00128"	775.694849935806	0.0281429870428716	0.144602919754971	0.194622536602717	0.845688458759748	0.996571371156104	"No"	"No"	"No"
"CaT2T02g02326"	904.15652884388	-0.0237291561998022	0.112282798016453	-0.211333851836549	0.832626769443581	0.996571371156104	"No"	"No"	"No"
"CaT2T09g01243"	42.8122643705768	0.0895026791271292	0.432953677673368	0.206725762460557	0.836224036442359	0.996571371156104	"No"	"No"	"No"
"CaT2T09g02205"	887.65150961279	0.0255966672464498	0.123501756404977	0.207257515937792	0.835808751098294	0.996571371156104	"No"	"No"	"No"
"CaT2T10g00182"	115.918740932465	-0.0793629524276555	0.341382385253475	-0.232475241418003	0.816168914984708	0.996571371156104	"No"	"No"	"No"
"CaT2T12g00177"	17.017972452567	-0.150774521188231	0.642825450058437	-0.234549707349832	0.814558248307868	0.996571371156104	"No"	"No"	"No"
"CaT2T06g03058"	351.319910892624	0.0455861245757491	0.212179687154046	0.21484678946978	0.829886771871992	0.996571371156104	"No"	"No"	"No"
"CaT2T05g02020"	505.227647912645	0.0349489174197996	0.151462674312806	0.230742772622791	0.817514642275337	0.996571371156104	"No"	"No"	"No"
"CaT2T04g02582"	915.68532166363	0.0253905218262216	0.117802787524679	0.215534134291197	0.829350902056031	0.996571371156104	"No"	"No"	"No"
"CaT2T03g04318"	2033.37366375901	0.0253421561550458	0.124502271130387	0.203547741940433	0.83870693394421	0.996571371156104	"No"	"No"	"No"
"CaT2T05g01703"	487.581965183894	-0.0373436538666355	0.16788972019513	-0.222429662895577	0.823979422471498	0.996571371156104	"No"	"No"	"No"
"CaT2T12g02705"	226.091989885278	0.0571898948206026	0.275746778468414	0.207400047022321	0.83569744587938	0.996571371156104	"No"	"No"	"No"
"CaT2T04g00969"	297.78383772035	-0.03224534723551	0.159590193555703	-0.202050931307726	0.839876907763581	0.996571371156104	"No"	"No"	"No"
"CaT2T03g02415"	1604.23670633115	0.0230748587353402	0.103679576282261	0.222559346428271	0.823878479687316	0.996571371156104	"No"	"No"	"No"
"CaT2T08g01340"	1455.8093970293	-0.0360050560551373	0.159506384175074	-0.225727993530455	0.821412984258115	0.996571371156104	"No"	"No"	"No"
"CaT2T10g00443"	152.814739056393	-0.057437083638264	0.242091186015321	-0.23725392313386	0.812459805639394	0.996571371156104	"No"	"No"	"No"
"CaT2T10g00857"	156.740338142958	-0.0433190800962737	0.213599518825007	-0.202805138956157	0.839287341101608	0.996571371156104	"No"	"No"	"No"
"CaT2T07g03372"	95.5019237948515	-0.0523634460482481	0.258471671419322	-0.202588723788218	0.839456504357384	0.996571371156104	"No"	"No"	"No"
"CaT2T06g03628"	1354.3129895995	0.021381146381216	0.101799212950041	0.210032531309541	0.833642282963217	0.996571371156104	"No"	"No"	"No"
"CaT2T05g03232"	43.7190870536345	0.0995682738358639	0.471720926379906	0.211074532139105	0.832829112932382	0.996571371156104	"No"	"No"	"No"
"CaT2T05g03585"	7045.08075638182	-0.0230068313816205	0.101131940568184	-0.227493225704585	0.820040236265121	0.996571371156104	"No"	"No"	"No"
"CaT2T05g00081"	17.4260043767142	-0.112203304809068	0.579628682367219	-0.193577902927141	0.846506401806512	0.996656291741401	"No"	"No"	"No"
"CaT2T02g02854"	1445.08554651866	0.0349592150641544	0.18054670688746	0.19362975745631	0.846465796055466	0.996656291741401	"No"	"No"	"No"
"CaT2T11g01886"	71.4745839454118	-0.0740379689411036	0.382527827230503	-0.19354923660623	0.846528849731142	0.996656291741401	"No"	"No"	"No"
"CaT2T03g00238"	155.635485343166	-0.0453086204696906	0.23421226419432	-0.193451101399623	0.846605698056319	0.996689136636294	"No"	"No"	"No"
"CaT2T09g01541"	420.239662120366	0.0408611098136147	0.211469065910262	0.193224997886709	0.846782762146905	0.996839952594422	"No"	"No"	"No"
"CaT2T11g00632"	160.23604058964	0.0488625958065866	0.25299964214133	0.193133062928568	0.846854759613226	0.996867072930849	"No"	"No"	"No"
"CaT2T07g00618"	1858.1189019992	0.0212569663722947	0.110241759292243	0.192821363780526	0.847098871578601	0.996923884411993	"No"	"No"	"No"
"CaT2T12g02215"	443.740789367011	-0.033851607001044	0.175533110045418	-0.19285026621066	0.847076235579924	0.996923884411993	"No"	"No"	"No"
"CaT2T09g02956"	449.241575145673	0.0361896643057906	0.187670965769152	0.192835711999833	0.847087634228402	0.996923884411993	"No"	"No"	"No"
"CaT2T09g01315"	123.574039072127	-0.0468104891280711	0.242671138823532	-0.19289681234863	0.847039781529272	0.996923884411993	"No"	"No"	"No"
"CaT2T03g02300"	884.001414443069	-0.0217833683304412	0.113144339790033	-0.192527247680843	0.847329226564517	0.996992776112345	"No"	"No"	"No"
"CaT2T03g00995"	546.628665672526	-0.0245131998000635	0.127343582351838	-0.192496546330352	0.84735327295438	0.996992776112345	"No"	"No"	"No"
"CaT2T01g05221"	41.92309037143	0.0773415925127118	0.401650164997691	0.192559593528753	0.847303892299534	0.996992776112345	"No"	"No"	"No"
"CaT2T11g02157"	395.644829578881	-0.027875385061669	0.144693595176902	-0.192651133089814	0.847232196549311	0.996992776112345	"No"	"No"	"No"
"CaT2T03g01095"	1081.77529629362	0.025969973110706	0.135619944505372	0.191490810628353	0.848141079386328	0.997161008766661	"No"	"No"	"No"
"CaT2T09g01118"	85.6179513544114	-0.0637471562042465	0.332394400041357	-0.191781679222981	0.847913222436479	0.997161008766661	"No"	"No"	"No"
"CaT2T01g05447"	4142.525134459	-0.0229755280133371	0.120833023351112	-0.190142788586657	0.849197241206828	0.997161008766661	"No"	"No"	"No"
"CaT2T07g03194"	1039.03347118489	0.0228386887548844	0.119088353675867	0.191779364227726	0.847915035877941	0.997161008766661	"No"	"No"	"No"
"CaT2T01g03783"	1433.32762589216	0.0207913130819409	0.109216393258088	0.190368061622481	0.849020723138547	0.997161008766661	"No"	"No"	"No"
"CaT2T07g01844"	22.5693718172391	-0.100994541322715	0.530082544986107	-0.190526064813853	0.848896920479847	0.997161008766661	"No"	"No"	"No"
"CaT2T03g00696"	713.578642262193	0.0269321947579222	0.140875743604183	0.191176948343878	0.848386963076983	0.997161008766661	"No"	"No"	"No"
"CaT2T07g02793"	491.590094329602	0.0254093523178818	0.133110955156213	0.190888513181072	0.848612939848619	0.997161008766661	"No"	"No"	"No"
"CaT2T01g00591"	38.2372113145299	0.102617190006042	0.539149399725757	0.190331641022394	0.849049260856961	0.997161008766661	"No"	"No"	"No"
"CaT2T07g01528"	321.856277898181	0.0302232024040284	0.157716307003934	0.191630167977967	0.848031909808771	0.997161008766661	"No"	"No"	"No"
"CaT2T03g00270"	132.257413877682	-0.0435684992924927	0.226980069960754	-0.191948567554966	0.847782493309244	0.997161008766661	"No"	"No"	"No"
"CaT2T08g00784"	5911.83610111907	-0.017409921509381	0.0914732711892647	-0.19032796447564	0.849052141662222	0.997161008766661	"No"	"No"	"No"
"CaT2T11g01361"	2963.20061771521	-0.0198294107108851	0.103874925618058	-0.190896990711663	0.848606297883778	0.997161008766661	"No"	"No"	"No"
"CaT2T05g00540"	362.002750652169	0.0352635364863295	0.184986867034568	0.190627243174727	0.84881764460745	0.997161008766661	"No"	"No"	"No"
"CaT2T11g03298"	16.0961361575221	0.108635291355444	0.56858451935353	0.191062696323424	0.848476473221704	0.997161008766661	"No"	"No"	"No"
"CaT2T01g03273"	4548.83353973793	0.0198794205866232	0.104121674448164	0.190924902927104	0.848584429332831	0.997161008766661	"No"	"No"	"No"
"CaT2T01g03201"	573.381346385474	0.0257568322616874	0.135025776629423	0.190754927723	0.848717602631525	0.997161008766661	"No"	"No"	"No"
"CaT2T12g01943"	754.103168807113	-0.0285779422712203	0.149998951967504	-0.190520946289089	0.848900931017498	0.997161008766661	"No"	"No"	"No"
"CaT2T03g02857"	74.0582039233533	0.0750713598638401	0.394984421619175	0.190061571431342	0.849260882703747	0.997161008766661	"No"	"No"	"No"
"CaT2T05g01260"	862.258577778476	0.0335131921616646	0.175793259994073	0.190639801337062	0.848807805067894	0.997161008766661	"No"	"No"	"No"
"CaT2T04g00329"	3169.28149050061	-0.0175577759446978	0.092013760685819	-0.190816849717172	0.848669087077216	0.997161008766661	"No"	"No"	"No"
"CaT2T01g00660"	888.811146607086	-0.0240627071713542	0.125969780703861	-0.191019679774807	0.848510174816944	0.997161008766661	"No"	"No"	"No"
"CaT2T10g00974"	2120.98017586359	0.0227871313630156	0.119893421524061	0.190061565291491	0.849260887514952	0.997161008766661	"No"	"No"	"No"
"CaT2T05g00612"	753.76377952072	0.0411124824649043	0.213941560041831	0.192166881726327	0.847611486950918	0.997161008766661	"No"	"No"	"No"
"CaT2T03g00374"	16.662500473149	-0.12158280682936	0.634845946059894	-0.191515449667674	0.848121777475991	0.997161008766661	"No"	"No"	"No"
"CaT2T07g01399"	178.867356321689	-0.0395751909772516	0.206542880297134	-0.191607626078994	0.848049568454396	0.997161008766661	"No"	"No"	"No"
"CaT2T12g03874"	33.9549707330673	-0.097192667826565	0.507090234003468	-0.191667402188424	0.848002741815317	0.997161008766661	"No"	"No"	"No"
"CaT2T05g03206"	2281.70272359437	-0.0234338417431071	0.122567114655024	-0.191191918069244	0.84837523526919	0.997161008766661	"No"	"No"	"No"
"CaT2T06g02933"	474.784325978658	-0.0271649074961335	0.14297239592686	-0.190001065030974	0.849308295959503	0.997161008766661	"No"	"No"	"No"
"CaT2T08g02338"	2216.49694596456	-0.020373867522701	0.10684424845923	-0.190687545810904	0.848770396653676	0.997161008766661	"No"	"No"	"No"
"CaT2T08g00206"	217.222678296238	0.0391247809758863	0.203588065710321	0.192176200699091	0.847604187522101	0.997161008766661	"No"	"No"	"No"
"CaT2T03g00301"	2063.8663370186	-0.0184796083643474	0.0965663050917373	-0.191367044092574	0.848238037895316	0.997161008766661	"No"	"No"	"No"
"CaT2T09g02442"	53.5782005335335	0.0703939388137365	0.366672583056504	0.191980371771862	0.847757580493582	0.997161008766661	"No"	"No"	"No"
"CaT2T06g01521"	1201.41246240073	0.0231452361241418	0.121559658081118	0.190402280571542	0.84899391072567	0.997161008766661	"No"	"No"	"No"
"CaT2T07g00499"	1479.00201410676	0.0230965071406913	0.12028915648945	0.192008222642388	0.847735764530227	0.997161008766661	"No"	"No"	"No"
"CaT2T01g04966"	56.4616782134329	0.0615044268154811	0.323339776914681	0.190216086008219	0.849139806431047	0.997161008766661	"No"	"No"	"No"
"CaT2T08g01348"	637.124341991988	0.0301493976020298	0.158628909803807	0.190062439685922	0.849260202337106	0.997161008766661	"No"	"No"	"No"
"CaT2T08g00831"	172.544096253788	-0.0441502844356649	0.232661515043503	-0.189761871134595	0.849495735372787	0.997190667962701	"No"	"No"	"No"
"CaT2T09g02418"	570.530677729484	0.0347294781517349	0.183057617332046	0.189718836385483	0.849529459578656	0.997190667962701	"No"	"No"	"No"
"CaT2T12g00523"	204.322954452822	-0.170697463742361	0.899579153932347	-0.189752578187465	0.849503017772833	0.997190667962701	"No"	"No"	"No"
"CaT2T05g00564"	1641.88713452521	0.0217636100929374	0.114655709148835	0.189817064100019	0.849452483776831	0.997190667962701	"No"	"No"	"No"
"CaT2T02g00016"	118.396121898334	0.0405607721504255	0.231432934569773	0.1752592915344	0.860875897288372	0.997198242809051	"No"	"No"	"No"
"CaT2T01g03219"	297.380881464111	-0.0348180972069109	0.191462468347191	-0.181853381017595	0.855697790908474	0.997198242809051	"No"	"No"	"No"
"CaT2T09g02196"	42.0964286555745	0.0701762275847744	0.435068084662962	0.161299415099911	0.871857583911162	0.997198242809051	"No"	"No"	"No"
"CaT2T05g00753"	1011.89571621826	0.0197918227793617	0.119148305439761	0.166110820513247	0.868069738921737	0.997198242809051	"No"	"No"	"No"
"CaT2T06g01629"	148.821451705992	-0.0445718767730529	0.262670532318568	-0.169687388911201	0.865255992427327	0.997198242809051	"No"	"No"	"No"
"CaT2T07g00821"	2108.40506079655	0.0207984175435668	0.118181737331793	0.175986730379294	0.86030436736655	0.997198242809051	"No"	"No"	"No"
"CaT2T04g01461"	16.5707607630079	-0.114859582049036	0.616938411831549	-0.186176739600383	0.852306164158216	0.997198242809051	"No"	"No"	"No"
"CaT2T03g02874"	329.978778336284	-0.0321191291426247	0.170935755968075	-0.187901758533325	0.850953664183017	0.997198242809051	"No"	"No"	"No"
"CaT2T03g04950"	179.402787322843	-0.0482561920450249	0.272437172173183	-0.17712778201335	0.859408020052986	0.997198242809051	"No"	"No"	"No"
"CaT2T12g01695"	2478.82601286844	-0.0179373087231915	0.107766054025779	-0.16644674322863	0.867805391178426	0.997198242809051	"No"	"No"	"No"
"CaT2T04g02509"	1794.59126675727	0.0183325519102132	0.105659213663726	0.173506420070084	0.862253381930664	0.997198242809051	"No"	"No"	"No"
"CaT2T04g02507"	362.622770738782	0.0337604345009052	0.188224369431908	0.179362718030613	0.857652903333913	0.997198242809051	"No"	"No"	"No"
"CaT2T03g05106"	614.453588503328	-0.0242687657464223	0.138495711832691	-0.175231170880872	0.860897992424711	0.997198242809051	"No"	"No"	"No"
